exposed_iso3,source_iso3,year,w_trade,covered_share
DNK,TUR,2021,0.009863,0.7942
DNK,COL,2021,0.000335,0.7942
DNK,NLD,2021,0.067718,0.7942
DNK,MEX,2021,0.002223,0.7942
DNK,ZAF,2021,0.001259,0.7942
DNK,HKG,2021,0.002409,0.7942
DNK,SAU,2021,0.001964,0.7942
DNK,TUN,2021,0.000154,0.7942
DNK,ITA,2021,0.027722,0.7942
DNK,BEL,2021,0.023744,0.7942
DNK,ISR,2021,0.001358,0.7942
DNK,SWE,2021,0.109712,0.7942
DNK,PHL,2021,0.001419,0.7942
DNK,ARG,2021,0.001194,0.7942
DNK,JPN,2021,0.007999,0.7942
DNK,HUN,2021,0.005742,0.7942
DNK,FIN,2021,0.016,0.7942
DNK,BRA,2021,0.002943,0.7942
DNK,VNM,2021,0.002861,0.7942
DNK,IDN,2021,0.001528,0.7942
DNK,GBR,2021,0.036279,0.7942
DNK,PRT,2021,0.003179,0.7942
DNK,VEN,2021,4.3e-05,0.7942
DNK,MYS,2021,0.002731,0.7942
DNK,DEU,2021,0.168562,0.7942
DNK,CHL,2021,0.001265,0.7942
DNK,UKR,2021,0.002644,0.7942
DNK,ESP,2021,0.017243,0.7942
DNK,THA,2021,0.003567,0.7942
DNK,RUS,2021,0.012236,0.7942
DNK,POL,2021,0.038853,0.7942
DNK,KOR,2023,0.007238,0.7858
DNK,AUS,2023,0.00524,0.7858
DNK,FRA,2023,0.031551,0.7858
DNK,NOR,2023,0.049225,0.7858
DNK,PER,2023,0.000387,0.7858
DNK,USA,2023,0.048348,0.7858
DNK,IND,2023,0.006471,0.7858
DNK,CAN,2023,0.003704,0.7858
DNK,TWN,2023,0.005303,0.7858
DNK,EGY,2023,0.00089,0.7858
DNK,CHN,2023,0.045098,0.7858
DNK,CHE,2023,0.007564,0.7858
DNK,TUR,2023,0.010044,0.7858
DNK,COL,2023,0.000402,0.7858
DNK,NLD,2023,0.075505,0.7858
DNK,MEX,2023,0.002876,0.7858
DNK,ZAF,2023,0.001364,0.7858
DNK,HKG,2023,0.004729,0.7858
DNK,SAU,2023,0.003179,0.7858
DNK,TUN,2023,0.000148,0.7858
DNK,ITA,2023,0.027814,0.7858
DNK,BEL,2023,0.024004,0.7858
DNK,ISR,2023,0.0014,0.7858
DNK,SWE,2023,0.103118,0.7858
DNK,PHL,2023,0.00139,0.7858
DNK,ARG,2023,0.000836,0.7858
DNK,JPN,2023,0.007196,0.7858
DNK,HUN,2023,0.005935,0.7858
DNK,FIN,2023,0.014978,0.7858
DNK,BRA,2023,0.004257,0.7858
DNK,VNM,2023,0.002657,0.7858
DNK,IDN,2023,0.001511,0.7858
DNK,GBR,2023,0.034729,0.7858
DNK,PRT,2023,0.003498,0.7858
DNK,VEN,2023,4.5e-05,0.7858
DNK,MYS,2023,0.002116,0.7858
DNK,DEU,2023,0.169203,0.7858
DNK,CHL,2023,0.001776,0.7858
DNK,UKR,2023,0.002335,0.7858
DNK,ESP,2023,0.018292,0.7858
DNK,THA,2023,0.003126,0.7858
DNK,RUS,2023,0.001807,0.7858
DNK,POL,2023,0.04446,0.7858
EGY,KOR,2019,0.016542,0.7694
EGY,AUS,2019,0.004156,0.7694
EGY,FRA,2019,0.02246,0.7694
EGY,NOR,2019,0.00241,0.7694
EGY,PER,2019,0.000135,0.7694
EGY,USA,2019,0.067558,0.7694
EGY,IND,2019,0.0406,0.7694
EGY,CAN,2019,0.010344,0.7694
EGY,TWN,2019,0.004753,0.7694
EGY,CHN,2019,0.114354,0.7694
EGY,CHE,2019,0.008724,0.7694
EGY,TUR,2019,0.049833,0.7694
EGY,COL,2019,0.000363,0.7694
EGY,NLD,2019,0.015493,0.7694
EGY,MEX,2019,0.001607,0.7694
EGY,ZAF,2019,0.001705,0.7694
EGY,HKG,2019,0.001086,0.7694
EGY,SAU,2019,0.063294,0.7694
EGY,TUN,2019,0.007858,0.7694
EGY,ITA,2019,0.045845,0.7694
EGY,BEL,2019,0.012578,0.7694
EGY,ISR,2019,0.00133,0.7694
EGY,SWE,2019,0.006925,0.7694
EGY,PHL,2019,0.000332,0.7694
EGY,DNK,2019,0.002211,0.7694
EGY,ARG,2019,0.011702,0.7694
EGY,JPN,2019,0.01232,0.7694
EGY,HUN,2019,0.003241,0.7694
EGY,FIN,2019,0.004951,0.7694
EGY,BRA,2019,0.027549,0.7694
EGY,VNM,2019,0.009586,0.7694
EGY,IDN,2019,0.011491,0.7694
EGY,GBR,2019,0.029363,0.7694
EGY,PRT,2019,0.004103,0.7694
EGY,VEN,2019,0.000119,0.7694
EGY,MYS,2019,0.006204,0.7694
EGY,DEU,2019,0.04519,0.7694
EGY,CHL,2019,0.000387,0.7694
EGY,UKR,2019,0.022067,0.7694
EGY,ESP,2019,0.026186,0.7694
EGY,THA,2019,0.009321,0.7694
EGY,RUS,2019,0.036429,0.7694
EGY,POL,2019,0.006709,0.7694
EGY,KOR,2021,0.017833,0.7517
EGY,AUS,2021,0.005361,0.7517
EGY,FRA,2021,0.021873,0.7517
EGY,NOR,2021,0.002516,0.7517
EGY,PER,2021,0.000261,0.7517
EGY,USA,2021,0.067374,0.7517
EGY,IND,2021,0.03974,0.7517
EGY,CAN,2021,0.009263,0.7517
EGY,TWN,2021,0.005979,0.7517
EGY,CHN,2021,0.119687,0.7517
EGY,CHE,2021,0.008617,0.7517
EGY,TUR,2021,0.050706,0.7517
EGY,COL,2021,0.001243,0.7517
EGY,NLD,2021,0.015372,0.7517
EGY,MEX,2021,0.001752,0.7517
EGY,ZAF,2021,0.001661,0.7517
EGY,HKG,2021,0.000822,0.7517
EGY,SAU,2021,0.068629,0.7517
EGY,TUN,2021,0.002553,0.7517
EGY,ITA,2021,0.045303,0.7517
EGY,BEL,2021,0.017391,0.7517
EGY,ISR,2021,0.001436,0.7517
EGY,SWE,2021,0.006857,0.7517
EGY,PHL,2021,0.000245,0.7517
EGY,DNK,2021,0.002567,0.7517
EGY,ARG,2021,0.016267,0.7517
EGY,JPN,2021,0.011742,0.7517
EGY,HUN,2021,0.003188,0.7517
EGY,FIN,2021,0.004544,0.7517
EGY,BRA,2021,0.021018,0.7517
EGY,VNM,2021,0.007506,0.7517
EGY,IDN,2021,0.014151,0.7517
EGY,GBR,2021,0.022358,0.7517
EGY,PRT,2021,0.002864,0.7517
EGY,VEN,2021,0.000709,0.7517
EGY,MYS,2021,0.005454,0.7517
EGY,DEU,2021,0.0381,0.7517
EGY,CHL,2021,0.00037,0.7517
EGY,UKR,2021,0.016449,0.7517
EGY,ESP,2021,0.027413,0.7517
EGY,THA,2021,0.008249,0.7517
EGY,RUS,2021,0.030621,0.7517
EGY,POL,2021,0.005613,0.7517
EGY,KOR,2023,0.015365,0.7483
EGY,AUS,2023,0.004402,0.7483
EGY,FRA,2023,0.019888,0.7483
EGY,NOR,2023,0.001897,0.7483
EGY,PER,2023,0.000281,0.7483
EGY,USA,2023,0.056778,0.7483
EGY,IND,2023,0.034262,0.7483
EGY,CAN,2023,0.007616,0.7483
EGY,TWN,2023,0.00387,0.7483
EGY,CHN,2023,0.11294,0.7483
EGY,CHE,2023,0.011902,0.7483
EGY,TUR,2023,0.050955,0.7483
EGY,COL,2023,0.001058,0.7483
EGY,NLD,2023,0.016223,0.7483
EGY,MEX,2023,0.001915,0.7483
EGY,ZAF,2023,0.001774,0.7483
EGY,HKG,2023,0.000719,0.7483
EGY,SAU,2023,0.064626,0.7483
EGY,TUN,2023,0.002604,0.7483
EGY,ITA,2023,0.051642,0.7483
EGY,BEL,2023,0.012679,0.7483
EGY,ISR,2023,0.020862,0.7483
EGY,SWE,2023,0.008275,0.7483
EGY,PHL,2023,0.000196,0.7483
EGY,DNK,2023,0.002322,0.7483
EGY,ARG,2023,0.010387,0.7483
EGY,JPN,2023,0.007123,0.7483
EGY,HUN,2023,0.002974,0.7483
EGY,FIN,2023,0.004272,0.7483
EGY,BRA,2023,0.028185,0.7483
EGY,VNM,2023,0.004782,0.7483
EGY,IDN,2023,0.013368,0.7483
EGY,GBR,2023,0.024257,0.7483
EGY,PRT,2023,0.002288,0.7483
EGY,VEN,2023,0.000198,0.7483
EGY,MYS,2023,0.006202,0.7483
EGY,DEU,2023,0.039332,0.7483
EGY,CHL,2023,0.000208,0.7483
EGY,UKR,2023,0.018443,0.7483
EGY,ESP,2023,0.024862,0.7483
EGY,THA,2023,0.006491,0.7483
EGY,RUS,2023,0.043852,0.7483
EGY,POL,2023,0.006066,0.7483
ESP,KOR,2019,0.008444,0.7828
ESP,AUS,2019,0.003222,0.7828
ESP,FRA,2019,0.121434,0.7828
ESP,NOR,2019,0.005366,0.7828
ESP,PER,2019,0.0033,0.7828
ESP,USA,2019,0.045994,0.7828
ESP,IND,2019,0.008759,0.7828
ESP,CAN,2019,0.005643,0.7828
ESP,TWN,2019,0.002898,0.7828
ESP,EGY,2019,0.003799,0.7828
ESP,CHN,2019,0.056479,0.7828
ESP,CHE,2019,0.01369,0.7828
ESP,TUR,2019,0.018938,0.7828
ESP,COL,2019,0.002305,0.7828
ESP,NLD,2019,0.037349,0.7828
ESP,MEX,2019,0.013993,0.7828
ESP,ZAF,2019,0.004003,0.7828
ESP,HKG,2019,0.001945,0.7828
ESP,SAU,2019,0.009573,0.7828
ESP,TUN,2019,0.00219,0.7828
ESP,ITA,2019,0.068772,0.7828
ESP,BEL,2019,0.024704,0.7828
ESP,ISR,2019,0.003557,0.7828
ESP,SWE,2019,0.008112,0.7828
ESP,PHL,2019,0.001365,0.7828
ESP,DNK,2019,0.005636,0.7828
ESP,ARG,2019,0.003825,0.7828
ESP,JPN,2019,0.011122,0.7828
ESP,HUN,2019,0.007496,0.7828
ESP,FIN,2019,0.003575,0.7828
ESP,BRA,2019,0.010081,0.7828
ESP,VNM,2019,0.005359,0.7828
ESP,IDN,2019,0.003721,0.7828
ESP,GBR,2019,0.049441,0.7828
ESP,PRT,2019,0.052354,0.7828
ESP,VEN,2019,0.001763,0.7828
ESP,MYS,2019,0.002807,0.7828
ESP,DEU,2019,0.111504,0.7828
ESP,CHL,2019,0.004515,0.7828
ESP,UKR,2019,0.003495,0.7828
ESP,THA,2019,0.002972,0.7828
ESP,RUS,2019,0.008633,0.7828
ESP,POL,2019,0.018651,0.7828
ESP,KOR,2021,0.006776,0.791
ESP,AUS,2021,0.003232,0.791
ESP,FRA,2021,0.122408,0.791
ESP,NOR,2021,0.00401,0.791
ESP,PER,2021,0.00303,0.791
ESP,USA,2021,0.046087,0.791
ESP,IND,2021,0.008241,0.791
ESP,CAN,2021,0.00583,0.791
ESP,TWN,2021,0.003419,0.791
ESP,EGY,2021,0.004027,0.791
ESP,CHN,2021,0.062919,0.791
ESP,CHE,2021,0.020711,0.791
ESP,TUR,2021,0.019986,0.791
ESP,COL,2021,0.002476,0.791
ESP,NLD,2021,0.040713,0.791
ESP,MEX,2021,0.012703,0.791
ESP,ZAF,2021,0.003543,0.791
ESP,HKG,2021,0.001694,0.791
ESP,SAU,2021,0.007061,0.791
ESP,TUN,2021,0.001984,0.791
ESP,ITA,2021,0.07115,0.791
ESP,BEL,2021,0.034288,0.791
ESP,ISR,2021,0.003796,0.791
ESP,SWE,2021,0.008839,0.791
ESP,PHL,2021,0.001536,0.791
ESP,DNK,2021,0.006168,0.791
ESP,ARG,2021,0.004353,0.791
ESP,JPN,2021,0.008543,0.791
ESP,HUN,2021,0.006351,0.791
ESP,FIN,2021,0.003524,0.791
ESP,BRA,2021,0.010451,0.791
ESP,VNM,2021,0.004724,0.791
ESP,IDN,2021,0.004125,0.791
ESP,GBR,2021,0.039031,0.791
ESP,PRT,2021,0.05565,0.791
ESP,VEN,2021,0.000248,0.791
ESP,MYS,2021,0.002634,0.791
ESP,DEU,2021,0.102234,0.791
ESP,CHL,2021,0.004413,0.791
ESP,UKR,2021,0.003225,0.791
ESP,THA,2021,0.002685,0.791
ESP,RUS,2021,0.01193,0.791
ESP,POL,2021,0.020266,0.791
ESP,KOR,2023,0.00669,0.7886
ESP,AUS,2023,0.003256,0.7886
ESP,FRA,2023,0.11747,0.7886
ESP,NOR,2023,0.003721,0.7886
ESP,PER,2023,0.00316,0.7886
ESP,USA,2023,0.056444,0.7886
ESP,IND,2023,0.009236,0.7886
ESP,CAN,2023,0.006062,0.7886
ESP,TWN,2023,0.003292,0.7886
ESP,EGY,2023,0.003584,0.7886
ESP,CHN,2023,0.062525,0.7886
ESP,CHE,2023,0.013764,0.7886
ESP,TUR,2023,0.021626,0.7886
ESP,COL,2023,0.002728,0.7886
ESP,NLD,2023,0.038209,0.7886
ESP,MEX,2023,0.013598,0.7886
ESP,ZAF,2023,0.003709,0.7886
ESP,HKG,2023,0.001287,0.7886
ESP,SAU,2023,0.007244,0.7886
ESP,TUN,2023,0.001955,0.7886
ESP,ITA,2023,0.072638,0.7886
ESP,BEL,2023,0.030016,0.7886
ESP,ISR,2023,0.00349,0.7886
ESP,SWE,2023,0.009389,0.7886
ESP,PHL,2023,0.001483,0.7886
ESP,DNK,2023,0.006033,0.7886
ESP,ARG,2023,0.003265,0.7886
ESP,JPN,2023,0.009023,0.7886
ESP,HUN,2023,0.006484,0.7886
ESP,FIN,2023,0.00321,0.7886
ESP,BRA,2023,0.012811,0.7886
ESP,VNM,2023,0.006021,0.7886
ESP,IDN,2023,0.004287,0.7886
ESP,GBR,2023,0.040286,0.7886
ESP,PRT,2023,0.057061,0.7886
ESP,VEN,2023,0.000921,0.7886
ESP,MYS,2023,0.002688,0.7886
ESP,DEU,2023,0.103284,0.7886
ESP,CHL,2023,0.003534,0.7886
ESP,UKR,2023,0.004406,0.7886
ESP,THA,2023,0.002511,0.7886
ESP,RUS,2023,0.004836,0.7886
ESP,POL,2023,0.021328,0.7886
FIN,KOR,2019,0.010998,0.8555
FIN,AUS,2019,0.005349,0.8555
FIN,FRA,2019,0.030568,0.8555
FIN,NOR,2019,0.023991,0.8555
FIN,PER,2019,0.00146,0.8555
FIN,USA,2019,0.052421,0.8555
FIN,IND,2019,0.006454,0.8555
FIN,CAN,2019,0.008507,0.8555
FIN,TWN,2019,0.004486,0.8555
FIN,EGY,2019,0.003245,0.8555
FIN,CHN,2019,0.063709,0.8555
FIN,CHE,2019,0.008962,0.8555
FIN,TUR,2019,0.009468,0.8555
FIN,COL,2019,0.001003,0.8555
FIN,NLD,2019,0.052013,0.8555
FIN,MEX,2019,0.005178,0.8555
FIN,ZAF,2019,0.003484,0.8555
FIN,HKG,2019,0.001997,0.8555
FIN,SAU,2019,0.002116,0.8555
FIN,TUN,2019,0.000431,0.8555
FIN,ITA,2019,0.031403,0.8555
FIN,BEL,2019,0.025833,0.8555
FIN,ISR,2019,0.001776,0.8555
FIN,SWE,2019,0.106634,0.8555
FIN,PHL,2019,0.001909,0.8555
FIN,DNK,2019,0.019596,0.8555
FIN,ARG,2019,0.000609,0.8555
FIN,JPN,2019,0.014597,0.8555
FIN,HUN,2019,0.00537,0.8555
FIN,BRA,2019,0.006089,0.8555
FIN,VNM,2019,0.003248,0.8555
FIN,IDN,2019,0.003029,0.8555
FIN,GBR,2019,0.032454,0.8555
FIN,PRT,2019,0.00411,0.8555
FIN,VEN,2019,1.1e-05,0.8555
FIN,MYS,2019,0.003617,0.8555
FIN,DEU,2019,0.149174,0.8555
FIN,CHL,2019,0.004436,0.8555
FIN,UKR,2019,0.00215,0.8555
FIN,ESP,2019,0.017078,0.8555
FIN,THA,2019,0.003347,0.8555
FIN,RUS,2019,0.095687,0.8555
FIN,POL,2019,0.027489,0.8555
FIN,KOR,2021,0.009553,0.8514
FIN,AUS,2021,0.006294,0.8514
FIN,FRA,2021,0.026992,0.8514
FIN,NOR,2021,0.023899,0.8514
FIN,PER,2021,0.001448,0.8514
FIN,USA,2021,0.048592,0.8514
FIN,IND,2021,0.006717,0.8514
FIN,CAN,2021,0.009226,0.8514
FIN,TWN,2021,0.005589,0.8514
FIN,EGY,2021,0.003115,0.8514
FIN,CHN,2021,0.071705,0.8514
FIN,CHE,2021,0.012821,0.8514
FIN,TUR,2021,0.011771,0.8514
FIN,COL,2021,0.001135,0.8514
FIN,NLD,2021,0.052608,0.8514
FIN,MEX,2021,0.004723,0.8514
FIN,ZAF,2021,0.0039,0.8514
FIN,HKG,2021,0.001377,0.8514
FIN,SAU,2021,0.002301,0.8514
FIN,TUN,2021,0.00048,0.8514
FIN,ITA,2021,0.034814,0.8514
FIN,BEL,2021,0.025494,0.8514
FIN,ISR,2021,0.001812,0.8514
FIN,SWE,2021,0.108626,0.8514
FIN,PHL,2021,0.00239,0.8514
FIN,DNK,2021,0.020744,0.8514
FIN,ARG,2021,0.00076,0.8514
FIN,JPN,2021,0.014057,0.8514
FIN,HUN,2021,0.004705,0.8514
FIN,BRA,2021,0.00658,0.8514
FIN,VNM,2021,0.005374,0.8514
FIN,IDN,2021,0.002964,0.8514
FIN,GBR,2021,0.027487,0.8514
FIN,PRT,2021,0.004702,0.8514
FIN,VEN,2021,9e-06,0.8514
FIN,MYS,2021,0.004323,0.8514
FIN,DEU,2021,0.138861,0.8514
FIN,CHL,2021,0.003609,0.8514
FIN,UKR,2021,0.002358,0.8514
FIN,ESP,2021,0.018072,0.8514
FIN,THA,2021,0.003832,0.8514
FIN,RUS,2021,0.085915,0.8514
FIN,POL,2021,0.029682,0.8514
FIN,KOR,2023,0.009723,0.8405
FIN,AUS,2023,0.007211,0.8405
FIN,FRA,2023,0.029125,0.8405
FIN,NOR,2023,0.053229,0.8405
FIN,PER,2023,0.002206,0.8405
FIN,USA,2023,0.081695,0.8405
FIN,IND,2023,0.009304,0.8405
FIN,CAN,2023,0.010419,0.8405
FIN,TWN,2023,0.008107,0.8405
FIN,EGY,2023,0.002895,0.8405
FIN,CHN,2023,0.069105,0.8405
FIN,CHE,2023,0.013988,0.8405
FIN,TUR,2023,0.014445,0.8405
FIN,COL,2023,0.001006,0.8405
FIN,NLD,2023,0.063596,0.8405
FIN,MEX,2023,0.004707,0.8405
FIN,ZAF,2023,0.003997,0.8405
FIN,HKG,2023,0.001099,0.8405
FIN,SAU,2023,0.002289,0.8405
FIN,TUN,2023,0.000369,0.8405
FIN,ITA,2023,0.028777,0.8405
FIN,BEL,2023,0.026772,0.8405
FIN,ISR,2023,0.001979,0.8405
FIN,SWE,2023,0.109212,0.8405
FIN,PHL,2023,0.001535,0.8405
FIN,DNK,2023,0.019328,0.8405
FIN,ARG,2023,0.000479,0.8405
FIN,JPN,2023,0.012527,0.8405
FIN,HUN,2023,0.004608,0.8405
FIN,BRA,2023,0.009019,0.8405
FIN,VNM,2023,0.005041,0.8405
FIN,IDN,2023,0.005014,0.8405
FIN,GBR,2023,0.029068,0.8405
FIN,PRT,2023,0.004308,0.8405
FIN,VEN,2023,8e-06,0.8405
FIN,MYS,2023,0.003298,0.8405
FIN,DEU,2023,0.119353,0.8405
FIN,CHL,2023,0.002156,0.8405
FIN,UKR,2023,0.001595,0.8405
FIN,ESP,2023,0.017024,0.8405
FIN,THA,2023,0.004828,0.8405
FIN,RUS,2023,0.012408,0.8405
FIN,POL,2023,0.033678,0.8405
FRA,KOR,2019,0.008717,0.8401
FRA,AUS,2019,0.003527,0.8401
FRA,NOR,2019,0.004885,0.8401
FRA,PER,2019,0.000734,0.8401
FRA,USA,2019,0.075765,0.8401
FRA,IND,2019,0.010879,0.8401
FRA,CAN,2019,0.006396,0.8401
FRA,TWN,2019,0.004629,0.8401
FRA,EGY,2019,0.002826,0.8401
FRA,CHN,2019,0.069193,0.8401
FRA,CHE,2019,0.030539,0.8401
FRA,TUR,2019,0.013729,0.8401
FRA,COL,2019,0.000995,0.8401
FRA,NLD,2019,0.039985,0.8401
FRA,MEX,2019,0.005638,0.8401
FRA,ZAF,2019,0.002861,0.8401
FRA,HKG,2019,0.006063,0.8401
FRA,SAU,2019,0.009022,0.8401
FRA,TUN,2019,0.00732,0.8401
FRA,ITA,2019,0.075558,0.8401
FRA,BEL,2019,0.067545,0.8401
FRA,ISR,2019,0.002692,0.8401
FRA,SWE,2019,0.010935,0.8401
FRA,PHL,2019,0.002078,0.8401
FRA,DNK,2019,0.005715,0.8401
FRA,ARG,2019,0.000963,0.8401
FRA,JPN,2019,0.016919,0.8401
FRA,HUN,2019,0.007606,0.8401
FRA,FIN,2019,0.004323,0.8401
FRA,BRA,2019,0.006718,0.8401
FRA,VNM,2019,0.006776,0.8401
FRA,IDN,2019,0.00321,0.8401
FRA,GBR,2019,0.052334,0.8401
FRA,PRT,2019,0.013188,0.8401
FRA,VEN,2019,9e-05,0.8401
FRA,MYS,2019,0.003628,0.8401
FRA,DEU,2019,0.144452,0.8401
FRA,CHL,2019,0.002433,0.8401
FRA,UKR,2019,0.001647,0.8401
FRA,ESP,2019,0.069328,0.8401
FRA,THA,2019,0.004353,0.8401
FRA,RUS,2019,0.013358,0.8401
FRA,POL,2019,0.020513,0.8401
FRA,KOR,2021,0.008504,0.8546
FRA,AUS,2021,0.00335,0.8546
FRA,NOR,2021,0.002854,0.8546
FRA,PER,2021,0.000511,0.8546
FRA,USA,2021,0.055867,0.8546
FRA,IND,2021,0.010361,0.8546
FRA,CAN,2021,0.006064,0.8546
FRA,TWN,2021,0.004248,0.8546
FRA,EGY,2021,0.002407,0.8546
FRA,CHN,2021,0.058832,0.8546
FRA,CHE,2021,0.03002,0.8546
FRA,TUR,2021,0.013929,0.8546
FRA,COL,2021,0.00081,0.8546
FRA,NLD,2021,0.066942,0.8546
FRA,MEX,2021,0.00435,0.8546
FRA,ZAF,2021,0.001982,0.8546
FRA,HKG,2021,0.005107,0.8546
FRA,SAU,2021,0.005436,0.8546
FRA,TUN,2021,0.006481,0.8546
FRA,ITA,2021,0.081255,0.8546
FRA,BEL,2021,0.09304,0.8546
FRA,ISR,2021,0.002502,0.8546
FRA,SWE,2021,0.012041,0.8546
FRA,PHL,2021,0.001281,0.8546
FRA,DNK,2021,0.00694,0.8546
FRA,ARG,2021,0.001127,0.8546
FRA,JPN,2021,0.011249,0.8546
FRA,HUN,2021,0.00729,0.8546
FRA,FIN,2021,0.00371,0.8546
FRA,BRA,2021,0.005205,0.8546
FRA,VNM,2021,0.00427,0.8546
FRA,IDN,2021,0.001846,0.8546
FRA,GBR,2021,0.043874,0.8546
FRA,PRT,2021,0.011274,0.8546
FRA,VEN,2021,7.5e-05,0.8546
FRA,MYS,2021,0.002694,0.8546
FRA,DEU,2021,0.154733,0.8546
FRA,CHL,2021,0.001944,0.8546
FRA,UKR,2021,0.001759,0.8546
FRA,ESP,2021,0.076351,0.8546
FRA,THA,2021,0.003115,0.8546
FRA,RUS,2021,0.014683,0.8546
FRA,POL,2021,0.024283,0.8546
FRA,KOR,2023,0.011069,0.8462
FRA,AUS,2023,0.00386,0.8462
FRA,NOR,2023,0.003775,0.8462
FRA,PER,2023,0.000518,0.8462
FRA,USA,2023,0.062862,0.8462
FRA,IND,2023,0.010863,0.8462
FRA,CAN,2023,0.0055,0.8462
FRA,TWN,2023,0.004789,0.8462
FRA,EGY,2023,0.001996,0.8462
FRA,CHN,2023,0.050446,0.8462
FRA,CHE,2023,0.028711,0.8462
FRA,TUR,2023,0.016422,0.8462
FRA,COL,2023,0.00102,0.8462
FRA,NLD,2023,0.065884,0.8462
FRA,MEX,2023,0.003876,0.8462
FRA,ZAF,2023,0.001784,0.8462
FRA,HKG,2023,0.004511,0.8462
FRA,SAU,2023,0.006958,0.8462
FRA,TUN,2023,0.006035,0.8462
FRA,ITA,2023,0.084166,0.8462
FRA,BEL,2023,0.099464,0.8462
FRA,ISR,2023,0.002271,0.8462
FRA,SWE,2023,0.011573,0.8462
FRA,PHL,2023,0.001371,0.8462
FRA,DNK,2023,0.006988,0.8462
FRA,ARG,2023,0.000923,0.8462
FRA,JPN,2023,0.009123,0.8462
FRA,HUN,2023,0.006999,0.8462
FRA,FIN,2023,0.00343,0.8462
FRA,BRA,2023,0.005631,0.8462
FRA,VNM,2023,0.00367,0.8462
FRA,IDN,2023,0.001857,0.8462
FRA,GBR,2023,0.045443,0.8462
FRA,PRT,2023,0.011788,0.8462
FRA,VEN,2023,9.8e-05,0.8462
FRA,MYS,2023,0.002505,0.8462
FRA,DEU,2023,0.145911,0.8462
FRA,CHL,2023,0.001496,0.8462
FRA,UKR,2023,0.001162,0.8462
FRA,ESP,2023,0.078449,0.8462
FRA,THA,2023,0.002797,0.8462
FRA,RUS,2023,0.00411,0.8462
FRA,POL,2023,0.02412,0.8462
GBR,KOR,2019,0.008475,0.8432
GBR,AUS,2019,0.014061,0.8432
GBR,FRA,2019,0.060541,0.8432
GBR,NOR,2019,0.021065,0.8432
GBR,PER,2019,0.000694,0.8432
GBR,USA,2019,0.121129,0.8432
GBR,IND,2019,0.013546,0.8432
GBR,CAN,2019,0.019499,0.8432
GBR,TWN,2019,0.005635,0.8432
GBR,EGY,2019,0.002273,0.8432
GBR,CHN,2019,0.082428,0.8432
GBR,CHE,2019,0.033836,0.8432
GBR,TUR,2019,0.015969,0.8432
GBR,COL,2019,0.001052,0.8432
GBR,NLD,2019,0.072626,0.8432
GBR,MEX,2019,0.004471,0.8432
GBR,ZAF,2019,0.00931,0.8432
GBR,HKG,2019,0.013467,0.8432
GBR,SAU,2019,0.005704,0.8432
GBR,TUN,2019,0.000392,0.8432
GBR,ITA,2019,0.033561,0.8432
GBR,BEL,2019,0.041955,0.8432
GBR,ISR,2019,0.002779,0.8432
GBR,SWE,2019,0.012604,0.8432
GBR,PHL,2019,0.001368,0.8432
GBR,DNK,2019,0.010145,0.8432
GBR,ARG,2019,0.001132,0.8432
GBR,JPN,2019,0.018403,0.8432
GBR,HUN,2019,0.004765,0.8432
GBR,FIN,2019,0.004134,0.8432
GBR,BRA,2019,0.004725,0.8432
GBR,VNM,2019,0.005853,0.8432
GBR,IDN,2019,0.002431,0.8432
GBR,PRT,2019,0.00523,0.8432
GBR,VEN,2019,6.2e-05,0.8432
GBR,MYS,2019,0.003549,0.8432
GBR,DEU,2019,0.11374,0.8432
GBR,CHL,2019,0.001418,0.8432
GBR,UKR,2019,0.001219,0.8432
GBR,ESP,2019,0.030053,0.8432
GBR,THA,2019,0.004654,0.8432
GBR,RUS,2019,0.015075,0.8432
GBR,POL,2019,0.018131,0.8432
GBR,KOR,2021,0.010974,0.8371
GBR,AUS,2021,0.008099,0.8371
GBR,FRA,2021,0.049201,0.8371
GBR,NOR,2021,0.034646,0.8371
GBR,PER,2021,0.000951,0.8371
GBR,USA,2021,0.103196,0.8371
GBR,IND,2021,0.015019,0.8371
GBR,CAN,2021,0.018325,0.8371
GBR,TWN,2021,0.005741,0.8371
GBR,EGY,2021,0.002678,0.8371
GBR,CHN,2021,0.096698,0.8371
GBR,CHE,2021,0.043648,0.8371
GBR,TUR,2021,0.018435,0.8371
GBR,COL,2021,0.0009,0.8371
GBR,NLD,2021,0.067862,0.8371
GBR,MEX,2021,0.004501,0.8371
GBR,ZAF,2021,0.010784,0.8371
GBR,HKG,2021,0.013748,0.8371
GBR,SAU,2021,0.004616,0.8371
GBR,TUN,2021,0.000428,0.8371
GBR,ITA,2021,0.03286,0.8371
GBR,BEL,2021,0.044037,0.8371
GBR,ISR,2021,0.003448,0.8371
GBR,SWE,2021,0.012879,0.8371
GBR,PHL,2021,0.001112,0.8371
GBR,DNK,2021,0.008552,0.8371
GBR,ARG,2021,0.001285,0.8371
GBR,JPN,2021,0.01481,0.8371
GBR,HUN,2021,0.004227,0.8371
GBR,FIN,2021,0.003625,0.8371
GBR,BRA,2021,0.005102,0.8371
GBR,VNM,2021,0.006081,0.8371
GBR,IDN,2021,0.002581,0.8371
GBR,PRT,2021,0.004563,0.8371
GBR,VEN,2021,4.9e-05,0.8371
GBR,MYS,2021,0.004538,0.8371
GBR,DEU,2021,0.10051,0.8371
